,station_id,num_bikes_available,num_docks_available,num_ebikes_available,num_bikes_disabled,num_docks_disabled,last_reported,is_renting,is_returning,last_updated_date
518,550,10,9,0,0,0,1596013237,1,1,2020-07-30 08:29:15
519,551,2,17,0,0,0,1596115194,1,1,2020-07-30 08:29:15
520,552,18,1,0,0,0,1596112623,1,1,2020-07-30 08:29:15
521,553,7,10,0,1,0,1596115357,1,1,2020-07-30 08:29:15
522,554,2,17,0,0,0,1596113273,1,1,2020-07-30 08:29:15
523,555,5,14,0,0,0,1596030911,1,1,2020-07-30 08:29:15
524,556,13,6,0,0,0,1596115669,1,1,2020-07-30 08:29:15
525,560,18,1,0,0,0,1596069452,1,1,2020-07-30 08:29:15
526,561,7,8,1,0,0,1596050690,1,1,2020-07-30 08:29:15
527,562,6,9,0,0,0,1596041246,1,1,2020-07-30 08:29:15
528,563,14,1,0,0,0,1596106755,1,1,2020-07-30 08:29:15
529,564,3,12,2,0,0,1596051641,1,1,2020-07-30 08:29:15
530,565,9,6,0,0,0,1596055131,1,1,2020-07-30 08:29:15
531,566,15,0,0,0,0,1596038148,1,1,2020-07-30 08:29:15
532,567,8,9,0,0,0,1596105177,1,1,2020-07-30 08:29:15
533,568,8,7,0,0,0,1596110041,1,1,2020-07-30 08:29:15
534,569,6,9,1,0,0,1596103825,1,1,2020-07-30 08:29:15
535,570,10,5,0,0,0,1596013238,1,1,2020-07-30 08:29:15
