,museum,address,longitude,latitude,ID,mus_point,station_id,name,region_id,capacity_x,lat,lon,station_status___1_,stat_point,Station_Name_x,closest,approx_distance_miles,Station_Name_y,num_bikes_available,num_docks_available,num_ebikes_available,capacity_y,station_lat,station_lon,last_updated_date,avlb_bikes,avlb_docks
2576,German-American Heritage Museum,719 6TH STREET NW,-77.0195865,38.89910316,238949,POINT(-77.0195865 38.89910316),207,5th St & Massachusetts Ave NW,42.0,19,38.900929999999995,-77.018677,active,POINT(-77.018677 38.90093),5th St & Massachusetts Ave NW,True,0.1353946346351128,5th St & Massachusetts Ave NW,3,16,1,19,38.90093,-77.018677,2020-08-18 12:55:50,True,True
2577,National Portrait Gallery,,-77.022972,38.898181,294248,POINT(-77.022972 38.898181),207,5th St & Massachusetts Ave NW,42.0,19,38.900929999999995,-77.018677,active,POINT(-77.018677 38.90093),5th St & Massachusetts Ave NW,True,0.2990861479374081,5th St & Massachusetts Ave NW,3,16,1,19,38.90093,-77.018677,2020-08-18 12:55:50,True,True
2578,Smithsonian American Art Museum,,-77.022972,38.898181,294248,POINT(-77.022972 38.898181),207,5th St & Massachusetts Ave NW,42.0,19,38.900929999999995,-77.018677,active,POINT(-77.018677 38.90093),5th St & Massachusetts Ave NW,True,0.2990861479374081,5th St & Massachusetts Ave NW,3,16,1,19,38.90093,-77.018677,2020-08-18 12:55:50,True,True
2579,International Spy Museum,800 F STREET NW,-77.02328389,38.89697903,238378,POINT(-77.02328389 38.89697903),207,5th St & Massachusetts Ave NW,42.0,19,38.900929999999995,-77.018677,active,POINT(-77.018677 38.90093),5th St & Massachusetts Ave NW,True,0.3687088147632113,5th St & Massachusetts Ave NW,3,16,1,19,38.90093,-77.018677,2020-08-18 12:55:50,True,True
2580,Clara Barton Missing Soldiers Office Museum,437 7TH STREET NW,-77.02169365,38.8958605,279777,POINT(-77.02169365 38.8958605),207,5th St & Massachusetts Ave NW,42.0,19,38.900929999999995,-77.018677,active,POINT(-77.018677 38.90093),5th St & Massachusetts Ave NW,True,0.3860898844261137,5th St & Massachusetts Ave NW,3,16,1,19,38.90093,-77.018677,2020-08-18 12:55:50,True,True
2581,Ford's Theatre,511 10TH STREET NW,-77.02579655,38.89658294,239829,POINT(-77.02579655 38.89658294),207,5th St & Massachusetts Ave NW,42.0,19,38.900929999999995,-77.018677,active,POINT(-77.018677 38.90093),5th St & Massachusetts Ave NW,True,0.4866994888907482,5th St & Massachusetts Ave NW,3,16,1,19,38.90093,-77.018677,2020-08-18 12:55:50,True,True
2582,Naval Heritage Center,701 PENNSYLVANIA AVENUE NW,-77.02238001,38.89443849,279889,POINT(-77.02238001 38.89443849),207,5th St & Massachusetts Ave NW,42.0,19,38.900929999999995,-77.018677,active,POINT(-77.018677 38.90093),5th St & Massachusetts Ave NW,True,0.4908398152731318,5th St & Massachusetts Ave NW,3,16,1,19,38.90093,-77.018677,2020-08-18 12:55:50,True,True
2583,Petersen House,516 10TH STREET NW,-77.02619882,38.89676807,239374,POINT(-77.02619882 38.89676807),207,5th St & Massachusetts Ave NW,42.0,19,38.900929999999995,-77.018677,active,POINT(-77.018677 38.90093),5th St & Massachusetts Ave NW,True,0.4963768834081794,5th St & Massachusetts Ave NW,3,16,1,19,38.90093,-77.018677,2020-08-18 12:55:50,True,True
2584,D.C. Fire and EMS Museum,439 NEW JERSEY AVENUE NW,-77.0109,38.895835,237163,POINT(-77.0109 38.895835),207,5th St & Massachusetts Ave NW,42.0,19,38.900929999999995,-77.018677,active,POINT(-77.018677 38.90093),5th St & Massachusetts Ave NW,True,0.5467511790319095,5th St & Massachusetts Ave NW,3,16,1,19,38.90093,-77.018677,2020-08-18 12:55:50,True,True
2585,National Gallery of Art - West Building,,-77.019922,38.891299,293249,POINT(-77.019922 38.891299),207,5th St & Massachusetts Ave NW,42.0,19,38.900929999999995,-77.018677,active,POINT(-77.018677 38.90093),5th St & Massachusetts Ave NW,True,0.6689412029861695,5th St & Massachusetts Ave NW,3,16,1,19,38.90093,-77.018677,2020-08-18 12:55:50,True,True
2586,Armenian Genocide Museum and Memorial,1334 G STREET NW,-77.03108204,38.89804146,240658,POINT(-77.03108204 38.89804146),207,5th St & Massachusetts Ave NW,42.0,19,38.900929999999995,-77.018677,active,POINT(-77.018677 38.90093),5th St & Massachusetts Ave NW,True,0.6964083594210724,5th St & Massachusetts Ave NW,3,16,1,19,38.90093,-77.018677,2020-08-18 12:55:50,True,True
2587,National Gallery of Art Sculpture Garden,,-77.022906,38.891254,293258,POINT(-77.022906 38.891254),207,5th St & Massachusetts Ave NW,42.0,19,38.900929999999995,-77.018677,active,POINT(-77.018677 38.90093),5th St & Massachusetts Ave NW,True,0.7063186515935849,5th St & Massachusetts Ave NW,3,16,1,19,38.90093,-77.018677,2020-08-18 12:55:50,True,True
2588,Mary Bethune Council House,1318 VERMONT AVENUE NW,-77.03086335,38.90816835,225385,POINT(-77.03086335 38.90816835),207,5th St & Massachusetts Ave NW,42.0,19,38.900929999999995,-77.018677,active,POINT(-77.018677 38.90093),5th St & Massachusetts Ave NW,True,0.8244680273507639,5th St & Massachusetts Ave NW,3,16,1,19,38.90093,-77.018677,2020-08-18 12:55:50,True,True
2589,U.S. Capitol Visitor Center,,-77.009036,38.88979448,294394,POINT(-77.009036 38.88979448),207,5th St & Massachusetts Ave NW,42.0,19,38.900929999999995,-77.018677,active,POINT(-77.018677 38.90093),5th St & Massachusetts Ave NW,True,0.9279633987959072,5th St & Massachusetts Ave NW,3,16,1,19,38.90093,-77.018677,2020-08-18 12:55:50,True,True
2590,U.S. Daughters of 1812 Library and Museum,1463 RHODE ISLAND AVENUE NW,-77.03415685,38.90835625,240224,POINT(-77.03415685 38.90835625),207,5th St & Massachusetts Ave NW,42.0,19,38.900929999999995,-77.018677,active,POINT(-77.018677 38.90093),5th St & Massachusetts Ave NW,True,0.97797881255899,5th St & Massachusetts Ave NW,3,16,1,19,38.90093,-77.018677,2020-08-18 12:55:50,True,True
2591,Sewall-Belmont,144 CONSTITUTION AVENUE NE,-77.00375617,38.89218722,286201,POINT(-77.00375617 38.89218722),207,5th St & Massachusetts Ave NW,42.0,19,38.900929999999995,-77.018677,active,POINT(-77.018677 38.90093),5th St & Massachusetts Ave NW,True,1.0045409395953462,5th St & Massachusetts Ave NW,3,16,1,19,38.90093,-77.018677,2020-08-18 12:55:50,True,True
2592,Decatur House Museum,748 JACKSON PLACE NW,-77.03819661,38.90002633,293257,POINT(-77.03819661 38.90002633),207,5th St & Massachusetts Ave NW,42.0,19,38.900929999999995,-77.018677,active,POINT(-77.018677 38.90093),5th St & Massachusetts Ave NW,True,1.051671743439635,5th St & Massachusetts Ave NW,3,16,1,19,38.90093,-77.018677,2020-08-18 12:55:50,True,True
2593,The Wilderness Society - Ansel Adams Collection,1615 M STREET NW,-77.03735337,38.90585437,301103,POINT(-77.03735337 38.90585437),207,5th St & Massachusetts Ave NW,42.0,19,38.900929999999995,-77.018677,active,POINT(-77.018677 38.90093),5th St & Massachusetts Ave NW,True,1.060509015395076,5th St & Massachusetts Ave NW,3,16,1,19,38.90093,-77.018677,2020-08-18 12:55:50,True,True
2594,Charles Sumner School,1201 17TH STREET NW,-77.03823126,38.90596805,301200,POINT(-77.03823126 38.90596805),207,5th St & Massachusetts Ave NW,42.0,19,38.900929999999995,-77.018677,active,POINT(-77.018677 38.90093),5th St & Massachusetts Ave NW,True,1.1077724548804833,5th St & Massachusetts Ave NW,3,16,1,19,38.90093,-77.018677,2020-08-18 12:55:50,True,True
2595,Museum of the Bible,400 4TH STREET SW,-77.017138,38.884831,311513,POINT(-77.017138 38.884831),207,5th St & Massachusetts Ave NW,42.0,19,38.900929999999995,-77.018677,active,POINT(-77.018677 38.90093),5th St & Massachusetts Ave NW,True,1.1156483445698977,5th St & Massachusetts Ave NW,3,16,1,19,38.90093,-77.018677,2020-08-18 12:55:50,True,True
2596,African American Civil War Memorial Museum,1925 VERMONT AVENUE NW,-77.02536383,38.91643609,310615,POINT(-77.02536383 38.91643609),207,5th St & Massachusetts Ave NW,42.0,19,38.900929999999995,-77.018677,active,POINT(-77.018677 38.90093),5th St & Massachusetts Ave NW,True,1.1303229588389507,5th St & Massachusetts Ave NW,3,16,1,19,38.90093,-77.018677,2020-08-18 12:55:50,True,True
2597,Corcoran Gallery of Art,500 17TH STREET NW,-77.03974044,38.89584701,279802,POINT(-77.03974044 38.89584701),207,5th St & Massachusetts Ave NW,42.0,19,38.900929999999995,-77.018677,active,POINT(-77.018677 38.90093),5th St & Massachusetts Ave NW,True,1.1860915197659454,5th St & Massachusetts Ave NW,3,16,1,19,38.90093,-77.018677,2020-08-18 12:55:50,True,True
2598,American Red Cross Museum,430 17TH STREET NW,-77.04020477,38.89481909,300987,POINT(-77.04020477 38.89481909),207,5th St & Massachusetts Ave NW,42.0,19,38.900929999999995,-77.018677,active,POINT(-77.018677 38.90093),5th St & Massachusetts Ave NW,True,1.2324749547671163,5th St & Massachusetts Ave NW,3,16,1,19,38.90093,-77.018677,2020-08-18 12:55:50,True,True
2599,United States Holocaust Memorial Museum,100 RAOUL WALLENBERG PLACE SW,-77.03268624,38.88668129,293186,POINT(-77.03268624 38.88668129),207,5th St & Massachusetts Ave NW,42.0,19,38.900929999999995,-77.018677,active,POINT(-77.018677 38.90093),5th St & Massachusetts Ave NW,True,1.2399349532543973,5th St & Massachusetts Ave NW,3,16,1,19,38.90093,-77.018677,2020-08-18 12:55:50,True,True
2600,Daughters of the American Revolution Museum,1776 D STREET NW,-77.03999645,38.89395841,279384,POINT(-77.03999645 38.89395841),207,5th St & Massachusetts Ave NW,42.0,19,38.900929999999995,-77.018677,active,POINT(-77.018677 38.90093),5th St & Massachusetts Ave NW,True,1.2437709023318144,5th St & Massachusetts Ave NW,3,16,1,19,38.90093,-77.018677,2020-08-18 12:55:50,True,True
2601,House of the Temple,1733 16TH STREET NW,-77.03582659,38.91369256,242883,POINT(-77.03582659 38.91369256),207,5th St & Massachusetts Ave NW,42.0,19,38.900929999999995,-77.018677,active,POINT(-77.018677 38.90093),5th St & Massachusetts Ave NW,True,1.276121262120074,5th St & Massachusetts Ave NW,3,16,1,19,38.90093,-77.018677,2020-08-18 12:55:50,True,True
2602,Interior Museum,1849 C STREET NW,-77.04260027,38.89444538,293214,POINT(-77.04260027 38.89444538),207,5th St & Massachusetts Ave NW,42.0,19,38.900929999999995,-77.018677,active,POINT(-77.018677 38.90093),5th St & Massachusetts Ave NW,True,1.3625139493667882,5th St & Massachusetts Ave NW,3,16,1,19,38.90093,-77.018677,2020-08-18 12:55:50,True,True
2603,Sewall-Belmont,144 CONSTITUTION AVENUE NE,-77.00375617,38.89218722,286201,POINT(-77.00375617 38.89218722),95,6th & H St NE,42.0,23,38.899972,-76.998347,active,POINT(-76.998347 38.899972),6th & H St NE,True,0.6116209056843016,6th & H St NE,8,15,0,23,38.899972,-76.998347,2020-08-18 12:55:50,True,True
2604,D.C. Fire and EMS Museum,439 NEW JERSEY AVENUE NW,-77.0109,38.895835,237163,POINT(-77.0109 38.895835),95,6th & H St NE,42.0,23,38.899972,-76.998347,active,POINT(-76.998347 38.899972),6th & H St NE,True,0.7331965522234762,6th & H St NE,8,15,0,23,38.899972,-76.998347,2020-08-18 12:55:50,True,True
2605,U.S. Capitol Visitor Center,,-77.009036,38.88979448,294394,POINT(-77.009036 38.88979448),95,6th & H St NE,42.0,23,38.899972,-76.998347,active,POINT(-76.998347 38.899972),6th & H St NE,True,0.9084290549583951,6th & H St NE,8,15,0,23,38.899972,-76.998347,2020-08-18 12:55:50,True,True
2606,German-American Heritage Museum,719 6TH STREET NW,-77.0195865,38.89910316,238949,POINT(-77.0195865 38.89910316),95,6th & H St NE,42.0,23,38.899972,-76.998347,active,POINT(-76.998347 38.899972),6th & H St NE,True,1.1439081302072596,6th & H St NE,8,15,0,23,38.899972,-76.998347,2020-08-18 12:55:50,True,True
2607,Clara Barton Missing Soldiers Office Museum,437 7TH STREET NW,-77.02169365,38.8958605,279777,POINT(-77.02169365 38.8958605),95,6th & H St NE,42.0,23,38.899972,-76.998347,active,POINT(-76.998347 38.899972),6th & H St NE,True,1.2874356351089693,6th & H St NE,8,15,0,23,38.899972,-76.998347,2020-08-18 12:55:50,True,True
2608,National Gallery of Art - West Building,,-77.019922,38.891299,293249,POINT(-77.019922 38.891299),95,6th & H St NE,42.0,23,38.899972,-76.998347,active,POINT(-76.998347 38.899972),6th & H St NE,True,1.3060896588836466,6th & H St NE,8,15,0,23,38.899972,-76.998347,2020-08-18 12:55:50,True,True
2609,National Portrait Gallery,,-77.022972,38.898181,294248,POINT(-77.022972 38.898181),95,6th & H St NE,42.0,23,38.899972,-76.998347,active,POINT(-76.998347 38.899972),6th & H St NE,True,1.330194233539998,6th & H St NE,8,15,0,23,38.899972,-76.998347,2020-08-18 12:55:50,True,True
2610,Smithsonian American Art Museum,,-77.022972,38.898181,294248,POINT(-77.022972 38.898181),95,6th & H St NE,42.0,23,38.899972,-76.998347,active,POINT(-76.998347 38.899972),6th & H St NE,True,1.330194233539998,6th & H St NE,8,15,0,23,38.899972,-76.998347,2020-08-18 12:55:50,True,True
2611,Naval Heritage Center,701 PENNSYLVANIA AVENUE NW,-77.02238001,38.89443849,279889,POINT(-77.02238001 38.89443849),95,6th & H St NE,42.0,23,38.899972,-76.998347,active,POINT(-76.998347 38.899972),6th & H St NE,True,1.3479982296637458,6th & H St NE,8,15,0,23,38.899972,-76.998347,2020-08-18 12:55:50,True,True
2612,International Spy Museum,800 F STREET NW,-77.02328389,38.89697903,238378,POINT(-77.02328389 38.89697903),95,6th & H St NE,42.0,23,38.899972,-76.998347,active,POINT(-76.998347 38.899972),6th & H St NE,True,1.35706463933474,6th & H St NE,8,15,0,23,38.899972,-76.998347,2020-08-18 12:55:50,True,True
2613,Sewall-Belmont,144 CONSTITUTION AVENUE NE,-77.00375617,38.89218722,286201,POINT(-77.00375617 38.89218722),458,6th & K St NE,42.0,19,38.90293157359119,-76.9984048604965,active,POINT(-76.9984048604965 38.9029315735912),6th & K St NE,True,0.7963544020413811,6th & K St NE,14,5,0,19,38.90293157359119,-76.9984048604965,2020-08-18 12:55:50,True,True
2614,D.C. Fire and EMS Museum,439 NEW JERSEY AVENUE NW,-77.0109,38.895835,237163,POINT(-77.0109 38.895835),458,6th & K St NE,42.0,19,38.90293157359119,-76.9984048604965,active,POINT(-76.9984048604965 38.9029315735912),6th & K St NE,True,0.8319553466532073,6th & K St NE,14,5,0,19,38.90293157359119,-76.9984048604965,2020-08-18 12:55:50,True,True
2615,U.S. Capitol Visitor Center,,-77.009036,38.88979448,294394,POINT(-77.009036 38.88979448),458,6th & K St NE,42.0,19,38.90293157359119,-76.9984048604965,active,POINT(-76.9984048604965 38.9029315735912),6th & K St NE,True,1.0729432936831342,6th & K St NE,14,5,0,19,38.90293157359119,-76.9984048604965,2020-08-18 12:55:50,True,True
2616,German-American Heritage Museum,719 6TH STREET NW,-77.0195865,38.89910316,238949,POINT(-77.0195865 38.89910316),458,6th & K St NE,42.0,19,38.90293157359119,-76.9984048604965,active,POINT(-76.9984048604965 38.9029315735912),6th & K St NE,True,1.1695153829345772,6th & K St NE,14,5,0,19,38.90293157359119,-76.9984048604965,2020-08-18 12:55:50,True,True
2617,Clara Barton Missing Soldiers Office Museum,437 7TH STREET NW,-77.02169365,38.8958605,279777,POINT(-77.02169365 38.8958605),458,6th & K St NE,42.0,19,38.90293157359119,-76.9984048604965,active,POINT(-76.9984048604965 38.9029315735912),6th & K St NE,True,1.3445007839058871,6th & K St NE,14,5,0,19,38.90293157359119,-76.9984048604965,2020-08-18 12:55:50,True,True
2618,National Portrait Gallery,,-77.022972,38.898181,294248,POINT(-77.022972 38.898181),458,6th & K St NE,42.0,19,38.90293157359119,-76.9984048604965,active,POINT(-76.9984048604965 38.9029315735912),6th & K St NE,True,1.361460279344184,6th & K St NE,14,5,0,19,38.90293157359119,-76.9984048604965,2020-08-18 12:55:50,True,True
2619,Smithsonian American Art Museum,,-77.022972,38.898181,294248,POINT(-77.022972 38.898181),458,6th & K St NE,42.0,19,38.90293157359119,-76.9984048604965,active,POINT(-76.9984048604965 38.9029315735912),6th & K St NE,True,1.361460279344184,6th & K St NE,14,5,0,19,38.90293157359119,-76.9984048604965,2020-08-18 12:55:50,True,True
2620,International Spy Museum,800 F STREET NW,-77.02328389,38.89697903,238378,POINT(-77.02328389 38.89697903),458,6th & K St NE,42.0,19,38.90293157359119,-76.9984048604965,active,POINT(-76.9984048604965 38.9029315735912),6th & K St NE,True,1.3998766135587173,6th & K St NE,14,5,0,19,38.90293157359119,-76.9984048604965,2020-08-18 12:55:50,True,True
2621,National Gallery of Art - West Building,,-77.019922,38.891299,293249,POINT(-77.019922 38.891299),458,6th & K St NE,42.0,19,38.90293157359119,-76.9984048604965,active,POINT(-76.9984048604965 38.9029315735912),6th & K St NE,True,1.4091187347726617,6th & K St NE,14,5,0,19,38.90293157359119,-76.9984048604965,2020-08-18 12:55:50,True,True
2622,Naval Heritage Center,701 PENNSYLVANIA AVENUE NW,-77.02238001,38.89443849,279889,POINT(-77.02238001 38.89443849),458,6th & K St NE,42.0,19,38.90293157359119,-76.9984048604965,active,POINT(-76.9984048604965 38.9029315735912),6th & K St NE,True,1.4167768943101775,6th & K St NE,14,5,0,19,38.90293157359119,-76.9984048604965,2020-08-18 12:55:50,True,True
2623,Clara Barton Missing Soldiers Office Museum,437 7TH STREET NW,-77.02169365,38.8958605,279777,POINT(-77.02169365 38.8958605),171,6th St & Indiana Ave NW,42.0,19,38.894573,-77.01994,active,POINT(-77.01994 38.894573),6th St & Indiana Ave NW,True,0.12966757681257854,6th St & Indiana Ave NW,13,6,0,19,38.894573,-77.01994,2020-08-18 12:55:50,True,True
2624,Naval Heritage Center,701 PENNSYLVANIA AVENUE NW,-77.02238001,38.89443849,279889,POINT(-77.02238001 38.89443849),171,6th St & Indiana Ave NW,42.0,19,38.894573,-77.01994,active,POINT(-77.01994 38.894573),6th St & Indiana Ave NW,True,0.13156997345713353,6th St & Indiana Ave NW,13,6,0,19,38.894573,-77.01994,2020-08-18 12:55:50,True,True
2625,National Gallery of Art - West Building,,-77.019922,38.891299,293249,POINT(-77.019922 38.891299),171,6th St & Indiana Ave NW,42.0,19,38.894573,-77.01994,active,POINT(-77.01994 38.894573),6th St & Indiana Ave NW,True,0.22626233329314505,6th St & Indiana Ave NW,13,6,0,19,38.894573,-77.01994,2020-08-18 12:55:50,True,True
2626,International Spy Museum,800 F STREET NW,-77.02328389,38.89697903,238378,POINT(-77.02328389 38.89697903),171,6th St & Indiana Ave NW,42.0,19,38.894573,-77.01994,active,POINT(-77.01994 38.894573),6th St & Indiana Ave NW,True,0.2449401943566007,6th St & Indiana Ave NW,13,6,0,19,38.894573,-77.01994,2020-08-18 12:55:50,True,True
2627,National Gallery of Art Sculpture Garden,,-77.022906,38.891254,293258,POINT(-77.022906 38.891254),171,6th St & Indiana Ave NW,42.0,19,38.894573,-77.01994,active,POINT(-77.01994 38.894573),6th St & Indiana Ave NW,True,0.2793966256391752,6th St & Indiana Ave NW,13,6,0,19,38.894573,-77.01994,2020-08-18 12:55:50,True,True
2628,National Portrait Gallery,,-77.022972,38.898181,294248,POINT(-77.022972 38.898181),171,6th St & Indiana Ave NW,42.0,19,38.894573,-77.01994,active,POINT(-77.01994 38.894573),6th St & Indiana Ave NW,True,0.2979365319302695,6th St & Indiana Ave NW,13,6,0,19,38.894573,-77.01994,2020-08-18 12:55:50,True,True
2629,Smithsonian American Art Museum,,-77.022972,38.898181,294248,POINT(-77.022972 38.898181),171,6th St & Indiana Ave NW,42.0,19,38.894573,-77.01994,active,POINT(-77.01994 38.894573),6th St & Indiana Ave NW,True,0.2979365319302695,6th St & Indiana Ave NW,13,6,0,19,38.894573,-77.01994,2020-08-18 12:55:50,True,True
2630,German-American Heritage Museum,719 6TH STREET NW,-77.0195865,38.89910316,238949,POINT(-77.0195865 38.89910316),171,6th St & Indiana Ave NW,42.0,19,38.894573,-77.01994,active,POINT(-77.01994 38.894573),6th St & Indiana Ave NW,True,0.3136480361041925,6th St & Indiana Ave NW,13,6,0,19,38.894573,-77.01994,2020-08-18 12:55:50,True,True
2631,Ford's Theatre,511 10TH STREET NW,-77.02579655,38.89658294,239829,POINT(-77.02579655 38.89658294),171,6th St & Indiana Ave NW,42.0,19,38.894573,-77.01994,active,POINT(-77.01994 38.894573),6th St & Indiana Ave NW,True,0.3442682522546313,6th St & Indiana Ave NW,13,6,0,19,38.894573,-77.01994,2020-08-18 12:55:50,True,True
2632,Petersen House,516 10TH STREET NW,-77.02619882,38.89676807,239374,POINT(-77.02619882 38.89676807),171,6th St & Indiana Ave NW,42.0,19,38.894573,-77.01994,active,POINT(-77.01994 38.894573),6th St & Indiana Ave NW,True,0.3692392211981028,6th St & Indiana Ave NW,13,6,0,19,38.894573,-77.01994,2020-08-18 12:55:50,True,True
